wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc
9,1,0,9,28,12,3,9,7,0.65,224,1.0,4,0.0,0.275,0,0,23.33333333,4,1.3333
4,1,0,8,18,6,5,4,3,2.0,62,0.0,0,0.0,0.458333333,0,0,14.5,3,1.25
11,4,0,11,24,9,5,6,10,0.75,150,1.0,2,0.756756757,0.181818182,1,1,12.09090909,3,1.4545
16,1,0,11,52,112,11,0,12,0.826666667,854,0.533333333,0,0.0,0.226666667,0,0,51.4375,18,4.5625
13,1,0,34,71,22,3,34,9,0.783333333,247,1.0,3,0.0,0.333333333,0,0,17.61538462,1,0.8462
20,2,0,1,30,52,1,0,14,0.673684211,378,0.7,0,0.448275862,0.324561404,1,2,17.4,4,1.0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0
2,2,0,8,21,1,1,7,2,1.625,167,0.0,0,0.928571429,1.0,0,0,78.5,1,0.5
5,3,0,10,16,8,2,8,4,0.75,61,1.0,1,0.9375,0.45,1,1,11.0,3,0.8
11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182
2,3,0,0,3,1,0,0,2,2.0,1243,0.0,0,0.974358974,1.0,0,0,620.5,1,0.5
9,1,0,3,24,0,2,2,0,0.892857143,353,0.0,1,0.0,0.62962963,0,0,37.44444444,3,1.4444
8,1,0,2,22,10,0,2,6,0.714285714,188,1.0,0,0.0,0.285714286,0,0,22.0,2,1.0
3,1,0,13,18,1,2,11,2,0.5,90,1.0,0,0.0,0.5,0,0,28.0,7,2.3333
2,1,0,5,5,1,1,4,1,2.0,23,0.0,0,0.0,0.5,0,0,10.5,3,1.5
10,2,0,5,19,5,2,3,8,0.740740741,223,1.0,0,0.3,0.228571429,1,2,21.0,3,1.2
4,1,0,6,14,0,3,3,4,0.333333333,74,1.0,0,0.0,0.5,0,0,17.0,7,2.25
9,2,1,6,50,24,2,4,5,0.85,404,1.0,0,0.6875,0.458333333,1,3,43.33333333,2,0.6667
14,2,0,8,43,41,3,6,10,0.846153846,359,0.153846154,1,0.620689655,0.244897959,2,3,23.71428571,6,1.6429
3,1,0,1,41,3,0,1,1,2.0,221,0.0,0,0.0,0.333333333,0,0,72.66666667,1,0.6667
2,3,0,7,6,1,0,7,1,2.0,19,0.0,0,0.972222222,0.666666667,1,1,8.5,1,0.5
15,1,17,22,33,7,17,5,5,0.476190476,229,1.0,0,0.0,0.380952381,0,0,14.06666667,4,2.3333
5,2,2,3,8,8,2,1,3,0.958333333,101,0.166666667,5,0.8,0.625,1,1,18.0,1,0.4
12,2,14,22,23,0,17,7,12,0.606060606,150,0.666666667,2,0.731707317,0.21875,1,7,11.25,5,1.5833
2,2,0,10,12,1,1,9,1,1.0,67,0.0,0,0.947368421,0.625,1,1,31.0,1,0.5
22,1,0,19,74,121,3,18,9,0.680272109,943,0.857142857,4,0.0,0.180952381,0,0,41.54545455,19,3.0455
5,1,0,1,24,0,0,1,4,0.5625,147,1.0,0,0.0,0.6,0,0,27.6,1,0.8
14,1,0,4,14,91,4,0,14,2.0,14,0.0,0,0.0,0.273809524,0,0,0.0,1,1.0
3,5,0,9,11,3,0,9,3,2.0,37,0.0,0,0.99,0.533333333,3,5,11.33333333,1,0.3333
9,1,0,10,20,0,10,0,9,0.25,294,1.0,0,0.0,0.311111111,1,1,31.44444444,7,1.8889
8,2,0,8,19,10,2,6,4,0.766233766,378,0.909090909,2,0.533333333,0.284090909,1,3,44.875,11,3.75
12,1,5,29,18,54,28,3,12,0.727272727,49,1.0,0,0.0,0.3125,0,0,3.0,1,0.9167
38,4,0,3,49,703,0,3,38,2.0,229,0.0,0,0.717557252,0.294736842,1,3,5.026315789,3,1.0789
3,5,0,10,13,3,0,10,3,2.0,50,0.0,0,0.99,0.533333333,3,5,15.66666667,1,0.3333
6,1,0,15,38,7,1,14,3,0.733333333,336,0.666666667,0,0.0,0.35,0,0,54.5,18,4.0
4,1,0,2,6,0,1,1,4,0.333333333,35,1.0,2,0.0,0.5,0,0,7.25,3,1.25
1,3,0,2,2,0,0,2,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0
3,1,0,4,3,3,2,2,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0
5,2,0,9,21,0,1,8,3,0.25,84,1.0,2,0.636363636,0.4,1,1,15.4,1,0.8
13,4,0,2,21,78,0,2,13,2.0,103,0.0,0,0.886792453,0.403846154,0,0,6.923076923,3,1.2308
13,2,0,5,22,66,2,3,11,0.805555556,140,0.666666667,0,0.523809524,0.4,1,6,9.538461538,2,0.8462
41,3,0,3,56,814,2,1,41,2.0,161,0.0,0,0.74,0.153846154,2,6,2.926829268,1,0.9512
16,3,0,10,82,52,2,8,13,0.866666667,616,0.5,1,0.923497268,0.4,3,30,37.375,2,0.9375
42,3,0,31,84,779,14,19,39,0.868902439,427,1.0,5,0.818604651,0.093915344,1,3,8.976190476,4,1.1429
7,1,0,16,7,21,15,1,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0
4,3,0,8,13,0,8,1,3,1.222222222,71,0.133333333,0,0.85,0.5,1,1,13.0,1,0.75
44,4,0,19,91,802,6,14,40,0.94369645,724,0.947368421,2,0.644628099,0.156818182,3,3,15.02272727,7,1.4091
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0
4,3,0,39,23,4,37,3,2,0.982905983,580,0.051282051,0,0.977777778,0.555555556,1,1,134.25,1,0.5
5,2,0,9,38,4,0,9,3,0.8125,318,1.0,0,0.5,0.5,0,0,60.2,22,5.4
3,1,0,3,8,0,1,2,3,0.5,29,0.0,0,0.0,0.666666667,0,0,8.0,1,0.6667
6,3,0,5,9,15,2,3,5,1.2,31,0.0,0,0.851851852,0.333333333,0,0,4.0,1,0.6667
3,2,0,6,8,3,3,4,1,2.0,60,0.0,0,0.888888889,0.5,1,1,19.0,3,1.3333
1,1,0,2,1,0,1,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
3,5,0,7,10,3,1,6,2,1.5,41,0.0,0,0.990697674,0.583333333,2,4,12.33333333,1,0.6667
21,1,5,12,46,132,7,5,10,0.5875,281,0.75,1,0.0,0.173160173,0,0,12.19047619,4,1.381
2,1,0,10,2,1,8,2,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0
9,1,0,9,9,36,8,1,9,2.0,9,0.0,0,0.0,0.4,0,0,0.0,1,1.0
65,3,0,21,155,1670,6,21,59,0.9171875,1504,1.0,5,0.37,0.244140625,3,3,21.83076923,10,1.5231
9,3,0,13,26,34,0,13,5,0.875,95,1.0,1,0.829268293,0.333333333,1,2,9.333333333,2,0.8889
16,4,0,8,37,86,0,8,16,0.857142857,265,1.0,0,0.802631579,0.359375,2,4,15.125,1,0.9375
2,3,0,4,3,0,1,4,2,1.0,17,0.5,1,0.928571429,0.6,0,0,6.5,1,0.5
7,6,5,12,15,1,7,6,5,0.333333333,75,1.0,1,0.962406015,0.342857143,2,5,9.571428571,2,1.0
7,1,0,4,19,21,0,4,7,2.0,158,0.0,0,0.0,0.380952381,0,0,21.57142857,6,2.5714
8,2,0,4,17,0,2,2,8,0.0,47,0.0,1,0.740740741,0.416666667,1,1,4.75,1,0.875
13,4,0,4,22,56,0,4,12,0.946969697,298,1.0,0,0.822580645,0.472222222,2,2,21.07692308,4,1.0769
2,1,0,13,34,0,1,13,0,0.066666667,283,0.866666667,6,0.0,1.0,0,0,133.0,4,2.0
8,2,0,6,32,20,0,6,4,0.5,221,1.0,0,0.461538462,0.4,0,0,26.375,5,2.0
19,1,0,11,46,0,1,10,19,0.7,227,0.2,2,0.0,0.192982456,0,0,10.68421053,4,1.3158
9,1,0,10,9,36,7,4,9,2.0,9,0.0,0,0.0,0.314814815,0,0,0.0,1,1.0
27,1,0,20,65,65,9,13,0,0.683760684,1240,1.0,4,0.0,0.25462963,0,0,44.59259259,24,3.7407
1,4,0,3,2,0,2,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0
3,4,0,1,4,1,0,1,2,0.5,499,0.0,0,0.976190476,1.0,0,0,165.0,1,0.3333
12,3,0,14,58,0,0,14,11,0.606060606,303,1.0,1,0.770833333,0.226190476,2,3,24.0,3,1.25
15,1,0,18,27,29,10,10,15,0.69047619,365,0.833333333,0,0.0,0.177777778,0,0,22.93333333,7,1.8
6,2,6,11,14,7,6,5,5,0.6,49,1.0,2,0.722222222,0.375,0,0,6.833333333,2,1.0
6,1,0,7,8,11,1,6,6,0.8,28,1.0,1,0.0,0.416666667,0,0,3.333333333,1,0.8333
3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667
5,1,0,6,6,10,2,5,4,1.0,11,0.0,1,0.0,0.7,0,0,1.0,1,0.8
3,1,0,6,9,0,5,1,3,0.833333333,41,0.666666667,0,0.0,0.666666667,0,0,11.66666667,2,1.0
7,1,0,7,12,13,7,0,6,0.5,64,1.0,0,0.0,0.166666667,0,0,7.857142857,4,1.5714
8,1,0,7,21,0,3,4,7,0.428571429,108,1.0,0,0.0,0.5625,0,0,11.875,2,1.25
8,1,0,7,54,6,1,7,3,0.660714286,399,1.0,0,0.0,0.339285714,0,0,47.875,7,2.375
5,1,0,6,36,0,3,5,5,0.65,330,1.0,2,0.0,0.466666667,0,0,64.0,3,1.6
8,1,1,3,20,22,1,3,6,0.928571429,108,0.5,0,0.0,0.285714286,0,0,12.25,1,0.75
2,2,0,7,7,1,1,6,1,2.0,30,0.0,0,0.947368421,0.625,1,1,14.0,1,0.5
1,4,0,0,2,0,0,0,1,2.0,11,0.0,0,1.0,1.0,0,0,7.0,0,0.0
12,1,0,5,23,54,0,5,12,0.454545455,139,1.0,1,0.0,0.533333333,0,0,10.5,1,0.8333
4,1,0,0,4,6,0,0,4,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0
18,1,0,3,36,133,2,3,18,0.764705882,298,0.0,1,0.0,0.333333333,0,0,15.5,4,1.3889
2,1,0,2,9,0,2,0,2,0.0,42,1.0,0,0.0,0.75,0,0,19.5,3,1.5
7,6,0,7,32,11,4,6,0,0.777777778,137,1.0,3,0.99086758,0.285714286,0,0,18.14285714,1,0.8571
6,4,0,5,10,15,1,5,5,1.0,43,1.0,0,0.950819672,0.444444444,0,0,6.0,1,0.5
5,1,0,5,7,10,5,0,5,2.0,107,0.0,0,0.0,0.35,0,0,20.4,3,1.8
25,1,0,41,137,122,15,37,3,0.863095238,3191,0.642857143,22,0.0,0.177777778,0,0,124.4,31,7.08
12,2,0,7,38,38,1,7,8,0.863636364,470,1.0,4,0.541666667,0.319444444,1,3,36.5,12,3.3333
2,4,0,3,5,1,0,3,1,2.0,12,0.0,0,0.972972973,0.666666667,1,1,5.0,1,0.5
3,1,0,0,7,0,0,0,3,0.0,19,1.0,0,0.0,0.666666667,0,0,5.0,1,0.6667
5,1,0,3,32,8,0,3,4,0.5,300,0.0,0,0.0,0.375,0,0,58.8,11,2.6
19,3,2,32,61,99,15,20,18,0.907407407,335,1.0,3,0.769230769,0.190789474,1,4,16.0,7,1.7368
6,3,0,7,23,9,1,7,6,0.885714286,132,0.857142857,1,0.934210526,0.361111111,2,12,19.83333333,1,0.8333
7,4,0,12,18,0,3,10,6,0.666666667,157,0.0,1,0.931034483,0.367346939,3,16,21.14285714,2,1.0
4,1,0,7,17,0,2,5,3,0.0,116,1.0,0,0.0,0.5,0,0,27.75,2,1.25
5,3,0,3,15,2,0,3,3,0.75,708,0.5,0,0.7,0.333333333,1,2,139.8,79,16.2
3,1,0,3,9,1,1,2,1,1.166666667,183,0.333333333,1,0.0,0.5,0,0,59.0,4,1.3333
21,1,2,14,47,124,10,4,18,0.7,575,0.857142857,0,0.0,0.325396825,0,0,26.04761905,10,2.619
1,1,0,0,2,0,0,0,0,2.0,12,0.0,0,0.0,1.0,0,0,3.0,0,0.0
6,1,0,5,25,7,2,3,4,0.75,230,1.0,0,0.0,0.55,0,0,36.66666667,9,2.0
4,2,0,4,5,0,1,3,3,0.666666667,65,0.666666667,1,0.777777778,0.476190476,0,0,14.5,4,2.0
5,3,0,1,16,8,0,1,3,1.24795082,4275,0.0,0,0.926829268,0.333333333,0,0,805.2,2,0.8
18,1,0,16,55,0,11,8,13,0.647058824,687,1.0,0,0.0,0.426470588,0,0,36.88888889,12,2.5
60,3,0,35,178,1304,10,25,43,0.891326022,1152,1.0,5,0.389473684,0.098245614,1,4,17.91666667,5,1.3167
3,2,0,4,10,1,1,3,2,0.5,57,1.0,0,0.833333333,0.666666667,0,0,17.66666667,7,2.3333
5,3,2,16,18,0,15,1,4,0.666666667,388,0.5,1,0.866666667,0.4,1,1,75.4,14,4.8
5,1,0,4,10,10,0,4,5,2.0,28,0.0,0,0.0,0.36,0,0,4.6,1,0.8
11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1.0
3,1,0,2,16,1,0,2,2,0.833333333,84,0.666666667,0,0.0,0.5,0,0,26.0,1,0.6667
3,1,0,16,7,3,11,5,3,2.0,47,0.0,0,0.0,0.416666667,0,0,14.66666667,5,2.3333
5,5,0,7,8,6,0,7,5,0.916666667,41,1.0,0,0.971830986,0.325,1,2,6.6,1,0.8
8,2,1,11,37,0,7,5,6,0.357142857,278,1.0,0,0.823529412,0.375,1,1,33.5,6,1.625
1,1,0,4,2,0,4,0,1,2.0,20,0.0,0,0.0,1.0,0,0,15.0,0,0.0
27,2,0,25,72,339,3,24,23,0.912087912,315,0.857142857,2,0.404761905,0.144230769,1,2,10.40740741,2,1.037
5,1,1,3,13,8,1,2,3,0.875,91,0.5,0,0.0,0.266666667,0,0,16.4,4,1.6
7,1,0,7,52,1,0,7,4,0.714285714,343,0.285714286,0,0.0,0.2,0,0,47.0,11,3.5714
20,4,0,7,71,102,2,7,14,0.821052632,677,1.0,2,0.804123711,0.3,2,2,32.35,5,1.25
9,2,0,59,23,32,58,2,7,0.975,242,0.2,9,0.631578947,0.375,1,1,24.77777778,4,1.8889
1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0
7,3,0,17,41,15,0,17,5,0.75,205,1.0,1,0.903225806,0.30952381,1,4,28.0,3,1.4286
9,2,0,10,26,0,3,8,8,0.3125,143,0.0,2,0.6,0.222222222,2,4,14.66666667,5,1.3333
9,1,0,8,22,0,2,6,8,0.46875,149,1.0,0,0.0,0.333333333,0,0,15.11111111,3,1.0
2,4,0,5,7,1,0,5,2,2.0,15,0.0,0,0.979591837,0.75,1,6,6.5,1,0.5
1,4,0,16,2,0,16,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0
8,1,2,8,32,0,6,3,8,0.571428571,224,0.25,0,0.0,0.35,0,0,26.5,3,1.875
2,1,0,6,6,1,2,4,1,2.0,21,0.0,0,0.0,0.5,0,0,9.5,2,1.0
3,1,0,5,8,1,0,5,2,0.5,21,1.0,0,0.0,0.5,0,0,5.666666667,1,0.3333
11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182
5,5,0,5,13,6,3,2,3,0.916666667,67,1.0,0,0.818181818,0.36,0,0,11.8,2,1.0
2,2,0,6,8,0,1,6,0,0.0,69,0.0,1,0.875,0.571428571,1,1,32.5,7,3.5
3,1,0,6,4,3,6,0,3,2.0,20,0.0,0,0.0,0.5,0,0,5.666666667,2,1.0
2,8,0,9,25,1,2,8,2,2.0,127,0.0,0,0.998835856,0.75,3,4,62.5,9,4.5
8,1,0,2,8,28,1,1,8,2.0,8,0.0,0,0.0,0.75,0,0,0.0,1,1.0
14,2,0,9,30,55,4,5,12,0.753846154,258,0.8,0,0.47826087,0.214285714,1,4,17.07142857,5,1.6429
11,1,1,2,20,53,2,1,0,0.9,90,1.0,0,0.0,0.4,0,0,7.090909091,2,0.9091
19,2,0,10,36,0,0,10,18,0.537037037,242,0.666666667,0,0.384615385,0.25,1,2,11.42105263,1,0.4211
6,1,0,3,16,0,1,2,5,0.3,69,0.0,0,0.0,0.6,0,0,10.16666667,3,1.3333
10,2,0,7,16,15,3,4,8,0.777777778,125,0.5,0,0.578947368,0.34,1,3,11.3,3,1.2
9,1,0,2,12,22,1,1,9,0.8125,75,1.0,2,0.0,0.288888889,0,0,6.888888889,4,1.2222
5,4,0,3,16,8,2,1,4,0.875,215,1.0,0,0.953488372,0.357142857,1,3,41.6,9,2.0
22,1,1,5,38,67,2,3,21,0.873015873,384,0.166666667,2,0.0,0.327272727,0,0,16.18181818,8,1.5455
13,2,0,12,23,0,9,3,11,0.642857143,271,1.0,1,0.45,0.256410256,1,2,19.30769231,2,0.9231
1,1,0,10,1,0,10,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
5,1,0,4,33,0,0,4,4,0.375,161,1.0,0,0.0,0.25,0,0,30.8,3,1.6
8,1,0,8,32,16,0,8,7,0.571428571,159,1.0,0,0.0,0.267857143,0,0,18.625,2,1.0
3,4,0,1,4,1,0,1,2,0.5,595,0.0,0,0.976190476,1.0,0,0,197.0,1,0.3333
2,4,0,5,10,0,1,5,2,0.0,31,1.0,1,0.857142857,0.666666667,0,0,14.0,1,0.5
2,5,0,5,9,1,0,5,2,2.0,42,0.0,0,0.982142857,0.75,3,8,20.0,1,0.5
8,3,0,6,28,8,0,6,7,0.714285714,221,1.0,1,0.840909091,0.5,2,2,26.125,6,1.75
3,4,0,16,12,3,1,15,3,2.0,56,0.0,0,0.979591837,0.6,2,6,17.66666667,1,0.6667
3,6,0,5,24,1,1,4,1,0.5,371,1.0,0,0.996987952,1.0,2,4,118.6666667,3,1.3333
11,1,0,6,29,17,1,6,8,0.633333333,160,1.0,1,0.0,0.303030303,0,0,13.27272727,5,1.3636
2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5
6,3,0,4,18,5,2,3,5,0.65,98,0.75,0,0.714285714,0.466666667,0,0,14.66666667,3,1.0
4,3,0,4,7,0,1,4,3,0.333333333,28,1.0,0,0.921052632,0.4375,1,1,5.75,1,0.75
1,4,0,2,2,0,2,0,0,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0
10,5,0,5,42,43,2,5,9,0.666666667,219,1.0,0,0.990654206,0.375,1,1,20.8,4,1.6
10,1,0,6,11,35,3,3,10,0.851851852,46,0.666666667,1,0.0,0.266666667,0,0,3.3,1,0.9
29,3,0,28,85,296,9,24,13,0.914835165,713,0.692307692,6,0.413043478,0.167582418,1,1,23.13793103,12,2.1379
3,4,0,2,14,3,1,2,3,2.0,60,0.0,0,0.979166667,0.666666667,0,0,19.0,3,1.6667
16,1,3,13,39,80,6,7,12,0.876190476,341,0.857142857,0,0.0,0.285714286,0,0,19.875,8,1.75
2,1,0,8,2,1,6,2,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0
5,3,0,15,41,4,0,15,4,0.5,230,1.0,1,0.9375,0.36,2,5,44.8,12,3.0
6,1,0,3,16,13,1,3,5,0.8,75,0.0,1,0.0,0.533333333,0,0,11.33333333,4,1.3333
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
10,1,1,4,21,0,1,3,1,0.619047619,477,1.0,1,0.0,0.5,0,0,45.3,2,1.0
7,1,0,3,15,21,2,1,7,2.0,66,0.0,0,0.0,0.523809524,0,0,8.428571429,1,0.8571
1,1,0,16,1,0,15,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
14,2,0,6,28,61,3,3,11,0.807692308,245,0.5,0,0.5,0.5,1,5,16.35714286,4,1.0714
2,3,0,0,3,1,0,0,2,2.0,374,0.0,0,0.974358974,1.0,0,0,186.0,1,0.5
122,3,0,16,346,0,2,15,119,0.80755608,1640,1.0,3,0.63190184,0.13553719,1,18,12.3852459,2,1.7541
3,3,3,6,12,3,3,3,2,2.0,47,0.0,0,0.9,0.666666667,0,0,14.66666667,1,0.6667
5,1,0,41,5,10,41,0,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0
91,1,0,157,212,3687,148,17,77,0.97047619,2452,0.6,4,0.0,0.105494505,0,0,25.56043956,6,1.4945
5,1,0,44,5,10,44,0,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0
3,1,1,2,4,0,1,1,3,0.0,17,1.0,0,0.0,0.666666667,0,0,4.333333333,1,0.6667
7,3,0,1,18,21,1,0,7,1.149122807,301,0.052631579,2,0.915254237,0.224489796,1,2,36.57142857,2,1.0
5,1,1,14,13,10,4,10,5,1.0,34,1.0,1,0.0,0.292307692,0,0,5.6,1,0.8
19,3,0,16,117,35,1,15,11,0.823232323,849,0.909090909,1,0.672727273,0.305263158,2,3,43.10526316,12,2.2105
5,6,0,6,39,0,3,5,2,0.8,210,1.0,1,0.99389313,0.32,0,0,40.0,2,1.0
18,2,0,6,40,103,2,4,16,0.848739496,327,0.0,1,0.423076923,0.472222222,1,6,16.77777778,2,1.1667
7,2,0,8,15,0,0,8,6,0.5,67,0.5,0,0.666666667,0.333333333,0,0,8.285714286,1,0.1429
3,2,0,5,12,3,1,4,1,2.0,40,0.0,0,0.857142857,0.666666667,0,0,12.33333333,1,0.6667
19,3,1,21,43,87,6,15,18,0.6,336,0.2,3,0.816091954,0.184210526,2,24,16.42105263,9,1.6842
3,3,0,0,12,0,0,0,2,0.333333333,86,1.0,0,0.866666667,0.666666667,1,1,26.66666667,2,1.0
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
16,1,0,20,55,0,9,14,14,0.5,453,1.0,3,0.0,0.198863636,0,0,27.0625,6,1.0625
4,1,0,2,24,4,1,1,2,0.333333333,146,1.0,0,0.0,0.466666667,0,0,35.25,3,1.25
10,1,0,14,48,33,7,7,6,0.666666667,264,0.5,0,0.0,0.222222222,0,0,25.2,4,1.4
23,1,0,16,26,181,16,0,22,0.97979798,3198,0.0,0,0.0,0.25,0,0,137.6521739,17,3.913
8,2,0,6,15,26,2,4,7,0.714285714,48,1.0,1,0.333333333,0.285714286,0,0,4.875,1,0.75
5,1,0,6,36,10,2,4,5,2.0,210,0.0,0,0.0,0.3,0,0,41.0,1,0.8
20,4,0,11,41,152,2,9,3,2.0,458,0.0,0,0.64,0.213636364,2,11,21.9,5,1.3
15,1,0,2,15,105,1,1,15,2.0,15,0.0,0,0.0,0.413333333,0,0,0.0,1,1.0
46,1,0,4,111,683,0,4,27,0.838888889,2103,1.0,2,0.0,0.137777778,0,0,44.54347826,19,4.0435
5,3,0,20,33,0,1,20,4,0.416666667,237,1.0,1,0.933333333,0.333333333,2,6,45.8,4,2.0
8,2,0,9,61,28,2,7,6,1.142857143,544,1.0,0,0.611111111,0.375,1,3,66.875,4,1.625
5,1,0,2,10,0,1,2,4,0.375,60,1.0,1,0.0,0.6,0,0,10.6,2,1.2
27,2,0,8,47,195,3,5,27,0.875,484,0.833333333,0,0.422222222,0.265432099,1,5,16.48148148,2,1.037
4,3,0,69,7,0,68,1,3,0.833333333,40,1.0,0,0.818181818,0.555555556,0,0,8.5,3,1.5
14,4,0,8,39,51,1,8,7,0.730769231,240,1.0,1,0.692307692,0.307692308,1,1,15.71428571,6,1.7143
1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
3,4,0,13,12,3,1,12,3,2.0,55,0.0,0,0.979591837,0.5,2,4,17.33333333,3,1.3333
5,1,0,3,14,0,2,1,4,1.203488372,296,0.046511628,0,0.0,0.5,0,0,49.6,9,2.2
76,1,0,53,185,1998,18,46,0,0.941202186,2835,0.409836066,12,0.0,0.069866667,0,0,35.5,23,2.0132
3,2,2,3,7,0,2,1,2,0.5,32,1.0,0,0.75,0.666666667,0,0,9.0,1,0.6667
11,1,0,8,15,0,8,0,11,0.425,234,1.0,0,0.0,0.515151515,0,0,19.90909091,4,1.7273
1,1,0,0,2,0,0,0,1,2.0,51,0.0,0,0.0,1.0,0,0,3.0,0,0.0
6,4,0,7,27,0,2,5,4,0.0,169,1.0,0,0.871794872,0.305555556,3,7,27.0,6,3.1667
32,1,0,16,80,0,2,14,29,0.850806452,814,1.0,6,0.0,0.184750733,0,0,23.9375,1,0.9063
4,1,0,2,5,0,1,2,4,0.666666667,28,1.0,2,0.0,0.4375,0,0,5.25,1,0.75
4,1,0,6,4,6,6,0,4,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0
7,1,0,6,7,21,3,3,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0
3,2,2,3,7,0,2,1,2,0.5,32,1.0,0,0.75,0.666666667,0,0,9.0,1,0.6667
19,1,0,8,19,171,8,0,19,2.0,19,0.0,0,0.0,0.421052632,0,0,0.0,1,1.0
2,1,0,5,11,0,1,4,2,0.0,39,1.0,1,0.0,0.666666667,0,0,18.0,1,0.5
10,1,0,1,62,39,0,1,3,0.844444444,678,0.0,0,0.0,0.177777778,0,0,65.8,13,6.4
13,1,0,15,96,60,0,15,8,0.763888889,1498,0.5,1,0.0,0.1875,0,0,113.7692308,3,1.0769
3,3,0,8,12,3,0,8,2,2.0,39,0.0,0,0.945945946,0.666666667,1,1,12.0,1,0.6667
5,1,0,18,52,10,0,18,2,2.0,489,0.0,0,0.0,0.25,0,0,96.8,1,0.8
6,1,0,7,6,15,7,1,6,2.0,6,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0
22,1,0,0,22,231,0,0,22,2.0,22,0.0,0,0.0,0.281818182,0,0,0.0,1,1.0
5,1,0,8,24,2,0,8,4,0.666666667,117,0.0,1,0.0,0.36,0,0,21.8,7,2.2
3,4,0,4,9,3,1,3,3,2.0,27,0.0,0,0.972222222,0.555555556,0,0,8.0,3,1.0
2,1,0,2,4,1,1,1,1,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5
32,1,0,13,65,408,12,2,31,0.924098672,559,1.0,3,0.0,0.120967742,0,0,15.9375,11,1.7188
8,1,0,4,28,0,2,2,7,0.571428571,426,1.0,1,0.0,0.25,0,0,51.75,7,3.0
43,4,0,14,103,739,1,14,41,0.94047619,642,1.0,0,0.59223301,0.372093023,3,5,13.46511628,1,0.9767
13,1,0,7,13,78,7,0,13,2.0,13,0.0,0,0.0,0.430769231,0,0,0.0,1,1.0
3,2,0,4,8,0,1,3,0,0.75,151,0.5,0,0.777777778,0.444444444,1,2,48.0,18,7.3333
1,1,0,2,1,0,1,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
26,1,0,9,41,257,4,8,25,0.905454545,216,1.0,0,0.0,0.136363636,0,0,6.884615385,2,1.0769
6,1,0,6,16,0,5,1,6,0.0,108,1.0,1,0.0,0.555555556,0,0,16.66666667,4,1.8333
3,4,0,35,5,0,35,0,3,0.0,22,1.0,0,0.944444444,0.666666667,0,0,6.0,1,0.3333
16,3,0,34,52,60,24,12,16,0.828571429,428,1.0,0,0.594594595,0.25,1,4,25.3125,29,2.8125
6,1,0,16,57,15,0,16,5,1.0,437,1.0,0,0.0,0.4,0,0,71.66666667,2,1.1667
23,1,0,7,33,179,2,7,14,0.892045455,144,1.0,0,0.0,0.189393939,0,0,4.913043478,1,0.913
9,2,0,19,39,34,8,13,5,0.9375,178,0.5,1,0.3,0.328125,1,1,18.55555556,1,0.7778
